Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDT21,7.42,0.0204332,248.9092,OUT045,5976.2208,0.2931187562331514,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDR12,12.792854228644991,0.055213280999999996,172.4764,OUT019,687.1056,0.7920466815903281,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDS25,6.885,0.14080050000000002,111.4228,OUT017,2984.1156,2.0198141963571956,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCL05,12.792854228644991,0.047665717,42.177,OUT027,1255.0330000000001,0.6837752129867757,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCI30,20.25,0.059268885,246.446,OUT017,3695.19,0.8502252145785137,6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDJ26,15.3,0.084937098,214.0218,OUT045,1068.609,1.2184413857747831,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDA56,9.21,0.008778413,122.4414,OUT049,1583.9382,0.1259282687127287,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDM33,15.6,0.0853244211111111,220.4798,OUT018,661.1394,1.2239976211461023,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP04,15.35,0.013834247,62.7168,OUT049,958.752,0.19845532144070469,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDR55,12.15,0.132351411,190.3872,OUT045,2836.308,1.8986101529874244,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCZ54,12.792854228644991,0.082955719,164.0552,OUT027,5523.4768,1.190018067444493,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCA53,11.395,0.009893817,50.3034,OUT049,972.068,0.141928984859856,14,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDL20,17.1,0.12496619344444444,111.9886,OUT046,3002.0922,1.792667579900699,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDT26,18.85,0.067940657,119.044,OUT035,1198.44,0.9746236946490592,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCZ06,19.6,0.094161662,251.9698,OUT046,4566.0564,1.350769788887027,16,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDA04,11.3,0.067107448,258.1962,OUT017,4402.9354,0.9626711279555277,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDD29,12.792854228644991,0.018321361,255.3698,OUT027,4819.7262,0.2628239604574207,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDS56,5.785,0.038756864,260.7252,OUT046,6033.4796,0.5559757537330131,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDT07,5.82,0.07725473599999999,257.633,OUT013,1537.9979999999998,1.1082362101599588,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDT58,9.0,0.08630486,168.0816,OUT018,2181.1608,1.238062233036248,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ10,12.792854228644991,0.12887653699999999,139.1838,OUT027,4916.933,1.8487623198067715,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDN25,7.895,0.061163967,59.2588,OUT035,801.6232,0.8774105834291995,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRC27,13.8,0.058220302,247.4802,OUT045,1474.0812,0.8351830603996663,11,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDA38,5.44,0.025519534,238.7538,OUT049,3605.3070000000002,0.3660833381814704,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDM56,16.7,0.070133177,109.8912,OUT013,873.5296,1.00607587714697,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCI43,19.85,0.025947095,46.9376,OUT013,575.2512,0.37221679493488163,26,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDP36,10.395,0.091688111,49.0008,OUT017,860.2136,1.3152861547719954,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRK49,12.792854228644991,0.03479798869999999,40.5138,OUT019,40.6138,0.4991848152594433,28,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDW32,12.792854228644991,0.165101585,87.7882,OUT019,515.3292,2.3684186151616946,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NCW18,15.1,0.059417055,237.9248,OUT049,2133.2232,0.8523507458761601,14,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDQ44,20.5,0.036287517000000005,121.2756,OUT018,2181.1608,0.520552426924287,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL45,15.6,0.037764268999999996,124.9704,OUT045,2253.0672,0.5417367597505118,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DRB48,16.75,0.024848787999999997,39.9822,OUT035,746.3618,0.3564613390198921,9,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDQ34,10.85,0.162903525,104.9622,OUT018,1482.0708,2.3368869601431053,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH17,16.2,0.016747538,98.6726,OUT017,1272.3438,0.24024712274765778,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDN08,7.72,0.147904328,116.6466,OUT010,117.8466,2.1217201742683516,15,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDK57,12.792854228644991,0.079904068,120.044,OUT027,4434.228,1.14624146145142,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDK10,5.785,0.040325274,180.46599999999998,OUT013,719.064,0.5784749407650804,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDL39,12.792854228644991,0.06302467,181.6318,OUT027,1263.0226,0.9041027779498471,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDP25,15.2,0.021203509,216.3824,OUT035,6114.7072,0.3041690085673528,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDC05,13.1,0.098765906,196.3768,OUT035,2167.8448,1.4168186835620633,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDA39,6.32,0.012707362,41.0822,OUT013,942.7728,0.182289907818864,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDZ10,17.85,0.04442649,124.902,OUT013,1897.53,0.6373077879433736,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDK08,12.792854228644991,0.12171245900000001,101.2016,OUT027,2631.2416,1.745992042370184,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
DRD24,13.85,0.030769458,141.7154,OUT013,2978.1234,0.44139465472506473,26,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
DRG48,5.78,0.014614357,147.3102,OUT018,2332.9632,0.20964617127944965,4,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH52,12.792854228644991,0.076868664,62.1194,OUT019,123.8388,1.1026979222531972,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDS25,6.885,0.140292495,108.5228,OUT045,1989.4104,2.0125267526988244,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCH43,8.42,0.070555571,216.0192,OUT035,2372.9112,1.012135212146889,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRK01,7.63,0.061409711,94.6436,OUT017,1607.2412,0.8809358352562144,6,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDD59,10.5,0.066555152,80.896,OUT017,958.752,0.9547483201431174,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDB27,7.575,0.092711708,197.7768,OUT010,197.0768,1.3299698792754497,15,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDO22,13.5,0.017844608999999997,81.396,OUT013,1198.44,0.2559848479703081,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDD35,12.15,0.025916882999999998,120.244,OUT045,2277.036,0.37178339713799635,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDR01,5.405,0.053611144000000006,197.7742,OUT035,796.2968,0.7690636733118837,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCB31,12.792854228644991,0.20778348300000002,262.291,OUT019,525.982,2.9806998464632155,28,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDC35,7.435,0.122837694,208.7638,OUT046,3105.9570000000003,1.762133786378465,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDS23,4.635,0.141174838,127.0994,OUT045,2826.9868,2.025184157448498,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDC33,8.96,0.069078149,197.7768,OUT045,3153.2288,0.990941268023037,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCF18,18.35,0.08934507400000001,191.9504,OUT018,5369.0112,1.2816747727443025,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDM36,11.65,0.058822142,173.5422,OUT049,3448.844,0.8438165878085577,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDJ53,10.5,0.07136869900000001,121.3098,OUT049,1446.1176,1.023799712470791,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCL17,7.39,0.068055818,140.7812,OUT018,1567.2932,0.9762757045685317,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW27,12.792854228644991,0.150122794,154.5314,OUT027,1396.1826,2.1535445578531807,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDA32,14.0,0.030094192000000002,215.7192,OUT046,1078.596,0.4317078151675537,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDA03,18.5,0.076097035,145.8102,OUT010,291.6204,1.091628734228148,15,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDW09,13.65,0.025973384,79.6302,OUT045,554.6114,0.37259391643237655,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDN09,14.15,0.033631662,244.1828,OUT045,731.0484,0.4824536017605536,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDM08,10.1,0.053887301,225.6088,OUT017,4250.4672,0.7730252063250719,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDX01,10.1,0.024262772000000002,117.615,OUT018,1514.695,0.34805481037764685,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRO35,13.85,0.034624103999999996,115.0492,OUT049,4054.722,0.4966904009243429,14,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDS31,13.1,0.044281996,178.5318,OUT045,3067.3406,0.6352349896756938,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCM53,18.75,0.052121825,104.82799999999999,OUT049,2343.616,0.7476990641016571,14,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDI16,14.0,0.135662712,52.06399999999999,OUT013,852.2239999999999,1.9461114954415475,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
DRF36,16.1,0.023613955,192.8846,OUT049,5350.3688,0.3387473875528849,14,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDW49,12.792854228644991,0.082152451,179.9002,OUT027,4119.3046,1.1784950109931347,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDB58,12.792854228644991,0.02363057,141.7154,OUT019,425.4462,0.33898573338881927,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NCJ18,12.35,0.164274416,119.8124,OUT045,2133.2232,2.3565526935990113,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDL51,20.7,0.047587685,215.0876,OUT045,5145.3024,0.682655826753274,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDS03,7.825,0.07995298299999999,62.7826,OUT018,1162.4868,1.1469431579043077,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCO54,12.792854228644991,0.024992442,53.6614,OUT019,165.7842,0.35852208730248697,28,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDA48,12.1,0.11510702800000001,222.0114,OUT045,3547.3824,1.6512356792403806,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCK06,12.792854228644991,0.008604657,123.1756,OUT027,1211.756,0.12343570060748588,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCZ54,14.65,0.08352844599999999,162.4552,OUT045,2274.3728,1.1982339624536515,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDW39,12.792854228644991,0.036731658,177.237,OUT027,4763.799,0.5269237274309206,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDI09,20.75,0.129337594,238.188,OUT046,5033.448,1.8553762840606618,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NCO02,11.15,0.0713853041111111,65.0142,OUT049,1120.5414,1.024037916448435,14,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DRF13,12.1,0.029827665,144.3444,OUT049,2612.5992,0.42788442662623105,14,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDK25,11.6,0.157718931,168.3474,OUT017,4548.0798,2.262512816844265,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDZ38,17.6,0.008046275,173.7422,OUT017,5863.0348,0.11542558778409162,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCQ42,12.792854228644991,0.06875355799999999,127.9678,OUT019,254.3356,0.9862849386079439,28,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDM14,12.792854228644991,0.013199737,108.9254,OUT027,2713.135,0.18935313568333448,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDC20,10.65,0.023971463,54.0272,OUT046,447.4176,0.3438759185858803,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDW32,18.35,0.09468096,86.2882,OUT018,1631.8758,1.3582192331186873,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ19,7.35,0.014394261,241.3512,OUT045,5331.7264,0.20648884566369238,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDE08,18.2,0.049396364000000005,146.4734,OUT049,3563.3616,0.7086017255309995,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDC29,8.39,0.024243294,116.0176,OUT049,1603.2464,0.34777539417588155,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDV50,14.3,0.12246920900000001,121.973,OUT013,2709.8059999999996,1.7568477878618074,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDF11,10.195,0.017730951000000002,239.8538,OUT017,4086.0146,0.25435439891700534,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDN09,14.15,0.035016754,245.3828,OUT018,1705.7796,0.5023230516904954,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRG37,16.2,0.019417732,153.7972,OUT045,1402.1748,0.27855164402583366,11,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCV06,12.792854228644991,0.066358426,195.2478,OUT027,7168.6686,0.951926242326685,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
DRJ13,12.65,0.105265475,159.9578,OUT010,962.7468,1.5100564329763277,15,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
DRF25,12.792854228644991,0.038736754,37.319,OUT027,1281.665,0.5556872713519936,28,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDE53,10.895,0.04499187599999999,107.228,OUT010,426.11199999999997,0.645418374690023,15,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDS08,5.735,0.05696122,176.33700000000002,OUT046,1764.37,0.817121251684656,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDO23,17.85,0.147255604,93.7436,OUT017,1701.7848,2.1124140855490814,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDT07,5.82,0.077319079,255.433,OUT046,4357.661,1.1091592246722384,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NCX29,10.0,0.089135671,146.9102,OUT035,3207.8244,1.2786708405696312,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDG22,17.6,0.041373331,38.119,OUT035,732.38,0.5935095493580295,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRJ47,12.792854228644991,0.04403602,173.308,OUT027,6751.2119999999995,0.6317064097575604,28,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDL43,10.1,0.027041858999999998,77.567,OUT013,306.268,0.3879214257342096,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDZ43,12.792854228644991,0.056782237,241.2512,OUT027,8239.9408,0.8145537011127006,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDZ21,17.6,0.03922186,97.241,OUT046,193.082,0.562646223809819,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDJ50,8.645,0.021581922000000003,53.3982,OUT035,1209.7586,0.30959742643153737,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDV35,19.5,0.12820600099999999,155.9314,OUT046,3878.285,1.8391433331414644,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDW56,7.68,0.071301323,190.8162,OUT017,2693.8268,1.0228331889052227,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRL35,15.7,0.030765898,43.277,OUT045,649.155,0.44134358574065746,11,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDR01,5.405,0.053730029000000006,199.0742,OUT045,4777.7808,0.7707691048318991,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDS24,20.85,0.062350672,86.9514,OUT045,1416.8224,0.894434128131726,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCL17,7.39,0.068163102,140.4812,OUT017,2422.1804,0.9778147171873931,6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDS13,6.465,0.129835493,263.1884,OUT018,2914.8724,1.8625187549222855,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB59,18.25,0.015309885,197.6084,OUT045,2380.9008,0.21962367369147184,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDW26,12.792854228644991,0.106538757,222.3772,OUT027,1556.6404,1.5283219438201534,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDQ12,12.792854228644991,0.061999648,230.00099999999998,OUT019,689.1030000000001,0.8893986115074093,28,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDX59,10.195,0.051618280999999995,31.9558,OUT013,373.5138,0.740475614471219,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDL36,15.1,0.076505799,91.583,OUT017,539.298,1.097492543874845,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDQ55,13.65,0.013091186000000001,114.8834,OUT018,1612.5676,0.1877959476703035,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV46,12.792854228644991,0.022074764,141.418,OUT019,559.2719999999999,0.3166673535139062,28,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDM28,12.792854228644991,0.079146113,181.46599999999998,OUT019,179.766,1.1353684299692883,28,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDT40,5.985,0.096337184,125.2678,OUT017,763.0068,1.3819781313296136,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRJ11,9.5,0.142425145,189.9872,OUT010,756.3488,2.0431200868550325,15,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDD51,11.15,0.1050340944,44.7744,OUT045,181.0976,1.5067372272871318,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCT17,12.792854228644991,0.041663111,188.6214,OUT027,6029.4848,0.5976665073078976,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCW17,18.0,0.019386234,126.8994,OUT046,3083.9856,0.2780997982755923,16,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NCY29,12.792854228644991,0.135226962,56.293,OUT019,113.186,1.9398605656787795,28,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
DRH36,16.2,0.03248678,73.4696,OUT013,2087.9488,0.4660300172082699,26,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDB17,13.15,0.036729122,179.7976,OUT049,2535.3664,0.5268873479521408,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCA17,20.6,0.045380404000000006,148.4392,OUT013,1789.6704,0.6509918944579377,26,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDT27,11.395,0.06958717099999999,234.6616,OUT046,4687.232,0.9982433007704924,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDR32,6.78,0.08573655,229.5694,OUT013,3425.5409999999997,1.229909700865327,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDG41,8.84,0.076681143,110.7228,OUT049,1657.842,1.1000078921899863,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDX25,16.7,0.10205577699999999,184.0292,OUT046,3101.2964,1.4640126079443192,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDG56,13.3,0.071856726,63.2536,OUT017,1347.5792,1.0308005673172267,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDN16,12.6,0.063054947,102.399,OUT017,2270.3779999999997,0.9045371081860544,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDD47,7.6,0.14238384699999998,172.3448,OUT035,2556.672,2.0425276579454676,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
